#1
double tab1(8760,14)    # time index, IHG Latent mass flow rate [kg_vap/s], IHG 1C air node load [W], IHG 1C surface node load [W], IHG 1C mass node load [W], Infiltration mass flow rate [kg/s], Ventilation mass flow rate [kg/s], Ventilation supply temperature [degC], Ventilation supply humidity [kg_vap/kg], Zone temperature heating setpoint [K], Zone temperature cooling setpoint [K], Zone humidification setpoint [-], Zone dehumidification setpoint [-], DHW demand [W]
36000	1.30E-05	6.47E+02	2.07E+02	1.95E+03	2.88E-01	0.00E+00	6.30E+00	5.86E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
39600	1.30E-05	6.47E+02	2.55E+02	2.41E+03	2.88E-01	0.00E+00	6.30E+00	5.86E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
43200	1.30E-05	6.47E+02	2.60E+02	2.45E+03	2.88E-01	0.00E+00	6.40E+00	5.96E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
46800	1.30E-05	6.47E+02	2.32E+02	2.19E+03	2.88E-01	0.00E+00	6.60E+00	6.05E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
50400	1.94E-05	9.71E+02	2.28E+02	2.15E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
54000	1.94E-05	9.71E+02	1.34E+02	1.27E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
57600	1.94E-05	9.71E+02	5.09E+01	4.80E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
61200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
64800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
68400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
72000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.33E+02
75600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.25E+02
79200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	3.75E+02
82800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	1.92E+02
86400	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	5.00E+00	5.40E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
90000	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.80E+00	5.33E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
93600	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.70E+00	5.29E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
97200	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.80E+00	5.33E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
100800	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.60E+00	5.25E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
104400	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.40E+00	5.18E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
108000	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.20E+00	5.11E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
111600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	2.88E-01	0.00E+00	4.30E+00	5.14E-03	2.94E+02	3.01E+02	3.00E-01	9.00E-01	1.62E+05
115200	1.94E-05	9.71E+02	2.13E+02	2.00E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.34E+02
118800	1.30E-05	6.47E+02	4.55E+02	4.29E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.91E+02	2.99E+02	1.00E-01	5.00E-01	4.36E+02
122400	1.30E-05	6.47E+02	7.00E+02	6.59E+03	2.88E-01	0.00E+00	5.60E+00	5.64E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
126000	1.30E-05	6.47E+02	8.33E+02	7.84E+03	2.88E-01	0.00E+00	6.60E+00	6.05E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
129600	1.30E-05	6.47E+02	8.40E+02	7.91E+03	2.88E-01	0.00E+00	8.00E+00	6.66E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
133200	1.30E-05	6.47E+02	7.61E+02	7.16E+03	2.88E-01	0.00E+00	9.00E+00	7.06E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
136800	1.94E-05	9.71E+02	6.33E+02	5.96E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
140400	1.94E-05	9.71E+02	3.59E+02	3.38E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
144000	1.94E-05	9.71E+02	8.22E+01	7.74E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
147600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
151200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
154800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
158400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.33E+02
162000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.25E+02
165600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	3.75E+02
169200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	1.92E+02
172800	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	7.40E+00	5.23E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
176400	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	6.80E+00	4.89E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
180000	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	6.10E+00	4.72E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
183600	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	5.40E+00	4.66E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
187200	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	5.00E+00	4.64E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
190800	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.80E+00	4.69E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
194400	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.80E+00	4.85E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
198000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	2.88E-01	0.00E+00	4.80E+00	4.79E-03	2.94E+02	3.01E+02	3.00E-01	9.00E-01	1.62E+05
201600	1.94E-05	9.71E+02	9.27E+01	8.73E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.34E+02
205200	1.30E-05	6.47E+02	1.27E+02	1.19E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.91E+02	2.99E+02	1.00E-01	5.00E-01	4.36E+02
208800	1.30E-05	6.47E+02	2.07E+02	1.95E+03	2.88E-01	0.00E+00	5.00E+00	4.37E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
212400	1.30E-05	6.47E+02	2.51E+02	2.37E+03	2.88E-01	0.00E+00	5.00E+00	4.53E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
216000	1.30E-05	6.47E+02	2.60E+02	2.45E+03	2.88E-01	0.00E+00	5.00E+00	4.75E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
219600	1.30E-05	6.47E+02	2.32E+02	2.19E+03	2.88E-01	0.00E+00	5.30E+00	4.74E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
223200	1.94E-05	9.71E+02	2.28E+02	2.15E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
226800	1.94E-05	9.71E+02	1.34E+02	1.27E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
230400	1.94E-05	9.71E+02	5.09E+01	4.80E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
234000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
237600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
241200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
244800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.33E+02
248400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.25E+02
252000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	3.75E+02
255600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	1.92E+02
259200	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.00E+00	4.28E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
262800	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	3.80E+00	4.27E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
266400	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	3.70E+00	4.33E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
270000	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	3.60E+00	4.35E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
273600	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	3.70E+00	4.38E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
277200	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.00E+00	4.38E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
280800	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	4.40E+00	4.40E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
284400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	2.88E-01	0.00E+00	4.60E+00	4.41E-03	2.94E+02	3.01E+02	3.00E-01	9.00E-01	1.62E+05
288000	1.94E-05	9.71E+02	1.45E+02	1.36E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.34E+02
291600	1.30E-05	6.47E+02	2.73E+02	2.57E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.91E+02	2.99E+02	1.00E-01	5.00E-01	4.36E+02
295200	1.30E-05	6.47E+02	4.35E+02	4.09E+03	2.88E-01	0.00E+00	5.50E+00	4.53E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
298800	1.30E-05	6.47E+02	5.26E+02	4.95E+03	2.88E-01	0.00E+00	6.20E+00	4.75E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
302400	1.30E-05	6.47E+02	5.39E+02	5.08E+03	2.88E-01	0.00E+00	7.00E+00	5.09E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
306000	1.30E-05	6.47E+02	4.87E+02	4.59E+03	2.88E-01	0.00E+00	7.20E+00	4.84E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
309600	1.94E-05	9.71E+02	4.24E+02	3.99E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
313200	1.94E-05	9.71E+02	2.39E+02	2.25E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
316800	1.94E-05	9.71E+02	6.66E+01	6.27E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
320400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
324000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
327600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
331200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.33E+02
334800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.25E+02
338400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	3.75E+02
342000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	1.92E+02
345600	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	6.00E-01	2.95E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
349200	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	2.00E-01	2.95E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
352800	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	0.00E+00	2.86E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
356400	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	0.00E+00	2.79E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
360000	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-5.00E-01	2.71E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
363600	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-1.20E+00	2.66E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
367200	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-2.00E+00	2.58E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
370800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	2.88E-01	0.00E+00	-2.00E+00	2.65E-03	2.94E+02	3.01E+02	3.00E-01	9.00E-01	1.62E+05
374400	1.94E-05	9.71E+02	2.63E+02	2.48E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.34E+02
378000	1.30E-05	6.47E+02	6.00E+02	5.66E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.91E+02	2.99E+02	1.00E-01	5.00E-01	4.36E+02
381600	1.30E-05	6.47E+02	9.07E+02	8.55E+03	2.88E-01	0.00E+00	7.00E-01	3.21E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
385200	1.30E-05	6.47E+02	1.03E+03	9.67E+03	2.88E-01	0.00E+00	3.00E+00	3.37E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
388800	1.30E-05	6.47E+02	9.54E+02	8.98E+03	2.88E-01	0.00E+00	6.00E+00	3.47E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
392400	1.30E-05	6.47E+02	9.07E+02	8.55E+03	2.88E-01	0.00E+00	7.10E+00	3.36E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
396000	1.94E-05	9.71E+02	8.03E+02	7.57E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
399600	1.94E-05	9.71E+02	4.78E+02	4.50E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
403200	1.94E-05	9.71E+02	1.06E+02	9.94E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
406800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
410400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
414000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
417600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.33E+02
421200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.25E+02
424800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	3.75E+02
428400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	1.92E+02
432000	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-1.00E+00	3.02E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
435600	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-1.30E+00	2.98E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
439200	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-1.30E+00	2.98E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
442800	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-1.20E+00	3.00E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
446400	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-1.40E+00	3.02E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
450000	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-1.80E+00	3.05E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
453600	3.24E-06	1.62E+02	-1.09E+02	-1.03E+03	2.88E-01	0.00E+00	-2.20E+00	3.08E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
457200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	2.88E-01	0.00E+00	-1.80E+00	3.18E-03	2.94E+02	3.01E+02	3.00E-01	9.00E-01	1.62E+05
460800	1.94E-05	9.71E+02	2.57E+02	2.42E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.34E+02
464400	1.30E-05	6.47E+02	5.81E+02	5.48E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.91E+02	2.99E+02	1.00E-01	5.00E-01	4.36E+02
468000	1.30E-05	6.47E+02	8.84E+02	8.33E+03	2.88E-01	0.00E+00	1.30E+00	3.65E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
471600	1.30E-05	6.47E+02	1.03E+03	9.67E+03	2.88E-01	0.00E+00	2.90E+00	3.81E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
475200	1.30E-05	6.47E+02	9.97E+02	9.39E+03	2.88E-01	0.00E+00	4.80E+00	3.99E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
478800	1.30E-05	6.47E+02	9.26E+02	8.72E+03	2.88E-01	0.00E+00	5.90E+00	3.96E-03	2.91E+02	3.01E+02	1.00E-01	9.00E-01	1.62E+05
482400	1.94E-05	9.71E+02	8.00E+02	7.54E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
486000	1.94E-05	9.71E+02	4.66E+02	4.39E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
489600	1.94E-05	9.71E+02	1.09E+02	1.02E+03	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
493200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
496800	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.38E+02
500400	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.37E+02
504000	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.33E+02
507600	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	4.25E+02
511200	1.94E-05	9.71E+02	4.05E+01	3.81E+02	4.80E-01	9.60E-01	2.30E+01	7.07E-03	2.94E+02	2.99E+02	3.00E-01	5.00E-01	3.75E+02
